name,categories,lat,lng,state
Jk House Korean Restaurant,Korean Restaurant,32.808727,-85.178225,AL
Mommy Hand Korean Restaurant,Korean Restaurant,32.877835695075184,-85.17716017104169,GA
Young's Garden,Korean Restaurant,32.877455,-85.17624,GA
Dida's Orchard,Indian Sweet Shop,33.379082204463096,-84.79228734970093,GA
Great Wall,Chinese Restaurant,32.914343965241,-84.3334828411516,GA
Hong Kong Express,Chinese Restaurant,32.922657,-84.3334,Georgia
Osaka Hibachi & Sushi,Japanese Restaurant,32.925133,-84.33546,GA
Genghis Grill,Asian Restaurant,32.924601593191,-83.73449993305992,GA
Teriyaki House,Asian Restaurant,32.92652654911628,-83.71176617858885,GA
Taj Indian Restaurant,Indian Restaurant,32.810549813490255,-83.71989704967744,GA
Chen's Wok,Chinese Restaurant,32.89847461696254,-83.70453297924315,GA
Ming's Chinese,Asian Restaurant,32.87306155591431,-83.7089074440492,GA
Taki Japanese Steakhouse,Japanese Restaurant,32.88242949224397,-83.76622589364985,GA
Hong Kong Restaurant,Chinese Restaurant,32.87830581486872,-83.75953695542005,GA
Chens Wok,Chinese Restaurant,32.82032308483737,-83.71169239874632,GA
Tokyo Fusion,Asian Restaurant,32.87159217906439,-83.70459188019191,GA
Lucky China,Asian Restaurant,32.82559259250162,-83.70844276686152,GA
Hong Kong Palace,Asian Restaurant,33.03419,-83.92378151666666,GA
New China Buffet,Chinese Restaurant,32.8122941599115,-83.72241930901554,GA
Zheng's Wok,Chinese Restaurant,32.925142,-83.731144,GA
Chen's Wok,Chinese Restaurant,32.87940463,-83.76457665,GA
Great Wall,Chinese Restaurant,33.05415448575817,-84.15585101403016,GA
MARKET EXPRESS,Chinese Restaurant,32.928611755371094,-83.73527526855469,GA
China House II,Chinese Restaurant,33.038894,-84.153402,GA
Hong Kong Garden,Chinese Restaurant,32.74486046678706,-83.71412005474231,GA
Zheng's Wok,Chinese Restaurant,32.92479288333333,-83.73633136666666,GA
Wok N Roll,Chinese Restaurant,32.833663231402106,-83.74290848336102,GA
Sunrise China,Chinese Restaurant,32.88243189148238,-83.76603835004016,GA
Toki: Japanese Sushi & Steak House,Japanese Restaurant,33.05445,-84.15574,GA
Nagoya,Sushi Restaurant,32.87546657069974,-83.71216368038155,GA
ATL Deli & Sushi,Sushi Restaurant,32.878373867053945,-83.76094568086505,Georgia
Khalifa,Indian Restaurant,33.451025003630456,-84.45654836093479,GA
AZN Sandwich Bar,Asian Restaurant,33.43446763461207,-84.45579886436462,GA
Miyako Japanese Sushi And Steakhouse,Asian Restaurant,33.42326810535516,-84.18799359645342,GA
Green Ginger,Asian Restaurant,33.398067836769464,-84.59404195562608,GA
STAR OF INDIA,Indian Restaurant,33.398566066766065,-84.59077835083008,GA
Royal Stix,Asian Restaurant,33.4392267,-84.5884674,GA
Thai Jasmine,Asian Restaurant,33.4489111527489,-84.4842792692234,GA
Stix Sushi,Asian Restaurant,33.43881215899775,-84.58872377872467,GA
Panda Express,Chinese Restaurant,33.44281897167718,-84.32318033352257,GA
Chopsticks China  Bistro,Chinese Restaurant,33.41016248988134,-84.56824243068695,GA
Panda Express,Chinese Restaurant,33.39726056492882,-84.59829285870411,GA
She's Bistro And Sushi Bar,Chinese Restaurant,33.39867176769687,-84.59077949582945,GA
Good City Chinese,Chinese Restaurant,33.271298224222775,-84.28718695230465,GA
Chin Chin Chinese,Chinese Restaurant,33.413766883678306,-84.56141296354212,GA
Tokyo Japanese Steakhouse,Japanese Restaurant,33.432950549422614,-84.17984065058887,GA
Kobe Japanese Steakhouse,Japanese Restaurant,33.396482372590285,-84.60452670364681,GA
China House,Chinese Restaurant,33.4129046751226,-84.20227570937692,GA
Mr Fuji,Japanese Restaurant,33.438093298707464,-84.5893113494853,GA
CHARM - Thai Cuisine,Thai Restaurant,33.43982671974431,-84.58877665014545,GA
Mr. Fuji,Sushi Restaurant,33.43807296548654,-84.58953749255134,GA
Sushi Tomi,Sushi Restaurant,33.40781915039304,-84.60068460371902,GA
Panda Express,Chinese Restaurant,33.42438281213132,-84.1850353983428,GA
Ichiban Japanese Restaurant and sushi bar,Japanese Restaurant,33.37744926953854,-84.56344740830745,GA
Royal Chef China Bistro,Chinese Restaurant,33.432010344859094,-84.4549856746686,GA
Dua Vietnamese Restaurant,Vietnamese Restaurant,33.44770217430748,-84.4753070265711,GA
AZN Sandwich Bar,Asian Restaurant,33.375951,-84.564197,GA
Khalifa Indian Restaurant,Indian Restaurant,33.4509961,-84.4550612,GA
Indian Oven,Indian Restaurant,33.450251,-84.506472,GA
Teriyaki Express,Asian Restaurant,33.247744,-84.289646,GA
Red Ricebowl,Asian Restaurant,33.396602,-84.602737,GA
Kane Yama,Asian Restaurant,33.37529898735341,-84.56429149068995,GA
Happy China,Asian Restaurant,33.42286579436768,-84.55749283812244,GA
Thai Time,Thai Restaurant,33.42973574815176,-84.18121179292868,GA
China Kitchen,Chinese Restaurant,33.449057430452534,-84.32658124788651,GA
Peking Restaurant,Chinese Restaurant,33.29426988671155,-84.57285314798355,GA
Ichiban  Express,Japanese Restaurant,33.42176156201929,-84.18645038373339,GA
Pandabear Restaurant,Chinese Restaurant,33.270515079096846,-84.29140822733906,GA
Chin Chin,Chinese Restaurant,33.418879,-84.55911018,GA
Hong Kong Bistro,Chinese Restaurant,33.27217572748317,-84.29022739819263,GA
China One,Chinese Restaurant,33.232066,-84.264771,GA
Hunan Village II,Chinese Restaurant,33.27610150052103,-84.29339662052395,GA
Wing Cafe,Chinese Restaurant,33.449395267934975,-84.32691900229482,GA
Wok Express,Chinese Restaurant,33.406898003654874,-84.60011780261993,GA
China Express,Chinese Restaurant,33.4232492,-84.1843969,GA
Hong Kong Chinese,Chinese Restaurant,33.24757959130404,-84.26773222654654,GA
Pandabear Grand Buffet,Chinese Restaurant,33.269775,-84.29045,GA
Pandabear,Chinese Restaurant,33.28723323240761,-84.291453671143,GA
China Wok,Chinese Restaurant,33.36674693761193,-84.1810198339268,GA
China,Chinese Restaurant,33.43337074253766,-84.45796965064217,GA
Taste Of China,Chinese Restaurant,33.42744110829295,-84.40751254230604,GA
China Express,Chinese Restaurant,33.2737217160036,-84.29516166799712,GA
Happy China,Chinese Restaurant,33.44496489084136,-84.32524060613679,GA
City Wok,Chinese Restaurant,33.36595289608502,-84.18088896063496,GA
China House,Chinese Restaurant,33.11349040243414,-84.34155420518282,GA
Sakura Buffet,Japanese Restaurant,33.42527777777777,-84.18944444444445,GA
Ichiban Japanese Steak House,Japanese Restaurant,33.277103,-84.29531,GA
Tokyo Grill,Japanese Restaurant,33.42979900317576,-84.18122369052536,GA
Goto,Japanese Restaurant,33.398488,-84.590757,GA
Sushi Tomi,Noodle House,33.358306,-84.558657,GA
Sushi King,Sushi Restaurant,33.36991,-84.17935,GA
Saki Japanese Restaurant,Sushi Restaurant,33.24998,-84.2664,GA
Sushi Yoshi,Sushi Restaurant,33.4095,-84.602097,GA
Ginza,Sushi Restaurant,33.421981,-84.55991,GA
Ginza Steak and Sushi,Sushi Restaurant,33.374992,-84.564064,GA
Viet's Cuisine,Vietnamese Restaurant,33.39555740356445,-84.60504150390625,GA
Shanghai Kitchen,Shanghai Restaurant,33.37603230534608,-84.56439515176501,GA
Mandarin Garden,Chinese Restaurant,33.29467699676953,-83.95440966169328,GA
Red Orchid Thai Cuisine,Thai Restaurant,33.41948333707098,-84.1530880707789,GA
Sakura Buffet,Sushi Restaurant,33.43294682070932,-84.17474605184849,GA
Sunrise China,Chinese Restaurant,33.3523174251688,-84.11790730119458,GA
Koji Japanese Steakhouse,Japanese Restaurant,33.3526764563287,-84.11758607010798,GA
Quickbowl Asian Kitchen,Asian Restaurant,33.430093,-84.130299,GA
Masala Cottage,Indian Restaurant,33.409075,-84.164478,GA
New China Buffet,Asian Restaurant,33.29412677963708,-83.95493961209229,GA
Asian Garden,Chinese Restaurant,33.45258424094499,-84.16885804154133,GA
Hong Kong Express,Chinese Restaurant,33.41489865467412,-84.1557891917189,GA
China 1,Chinese Restaurant,33.437147,-84.120782,GA
China House,Chinese Restaurant,33.434056,-84.167761,GA
China Star,Chinese Restaurant,33.4524694,-84.1690705,GA
Empire Of China II,Chinese Restaurant,33.452692,-84.16876494884491,GA
China Star,Chinese Restaurant,33.43408752402228,-84.1737819460387,GA
Bonzu Steak & Sushi,Japanese Restaurant,33.43784426303738,-84.12167933290299,GA
Sakura Sushi,Japanese Restaurant,33.43296433123033,-84.17473474694131,GA
Saki Japanese Steakhouse,Japanese Restaurant,33.294544,-83.96774,GA
Yosi Japanese Seafood & Steak House,Japanese Restaurant,33.4067401,-84.1674674,GA
Ichiban Grill,Japanese Restaurant,33.44709099807951,-84.14653158200963,GA
Hibachi Sushi,Japanese Restaurant,33.43283134198607,-84.17479750370147,GA
Shogun Japanese Restaurant,Asian Restaurant,32.87347826693062,-83.66613972552166,GA
Leiu's Peking,Asian Restaurant,33.11204368345358,-83.25566322477484,GA
Hibachi Express,Asian Restaurant,33.11399520307832,-83.25880758281845,GA
Panda Express,Asian Restaurant,32.90054287009242,-83.68814259069119,GA
Kuroshima,Asian Restaurant,33.08100485403625,-83.2282495237001,GA
Tokyo Alley,Asian Restaurant,32.83696230701061,-83.62801801112475,GA
Mandarin Chinese Restaurant,Chinese Restaurant,32.890637582183565,-83.67757353631166,GA
Asian Bistro And Grill,Asian Restaurant,33.08099112946188,-83.22790627182266,GA
Chick-fil-A,Fast Food Restaurant,33.100634,-83.2481924,GA
kai thai,Thai Restaurant,33.11813831719837,-83.26406499312375,GA
Little Tokyo,Japanese Restaurant,33.118845501960266,-83.26089181986602,GA
Dairy Queen,Fast Food Restaurant,33.06724984196864,-83.22390586137772,GA
Mikata Japanese Steakhouse & Sushi Bar,Japanese Restaurant,32.884910082418614,-83.67356797134995,GA
Chico & Chang,Korean Restaurant,32.90210345027783,-83.68831968911118,GA
Pho Saigon,Vietnamese Restaurant,32.88910451864372,-83.67726563275552,GA
Hong kong Express,Asian Restaurant,33.10919563149801,-83.25719986174956,GA
Taiwan restaurant,Asian Restaurant,32.8110847,-83.66488501666667,GA
China Wok,Asian Restaurant,32.83745437022989,-83.62880597289953,GA
Little India,Indian Restaurant,32.83468,-83.62635,GA
Asian Bar Bistro & Grill,Asian Restaurant,33.08096723350498,-83.22793556096327,GA
Tokyo Alley,Asian Restaurant,32.83696759390933,-83.62817894539855,GA
Ladda Bistro,Asian Restaurant,32.834805,-83.62689,GA
Golden Palace,Asian Restaurant,32.900621,-83.687397,GA
Bombay City,Indian Restaurant,32.79411111485305,-83.69595050811768,GA
Ninja Japanese Sushi And Steak House,Japanese Restaurant,32.83699967177329,-83.62793073867346,GA
Osaka Hibachi & Sushi,Asian Restaurant,32.824843,-83.654113,GA
Sakura,Japanese Restaurant,32.85986716917254,-83.61000238049688,GA
SUMO Steak & Sushi,Seafood Restaurant,32.90201485916816,-83.6885514631882,GA
China Inn,Chinese Restaurant,32.85338010642808,-83.67817711546897,GA
Mr Hong Kong,Chinese Restaurant,33.275981,-82.973584,GA
China Buffet,Chinese Restaurant,32.97392,-82.809053,GA
Great Wall Chinese Restaurant,Chinese Restaurant,33.304163538289615,-83.68459665845717,GA
China Wings III,Chinese Restaurant,33.06755969815463,-83.22420534253675,GA
China Express,Chinese Restaurant,32.86625883333333,-83.61065153,GA
King Chef,Chinese Restaurant,32.8601409868114,-83.59411239624023,GA
China Buffet,Chinese Restaurant,32.97173220728613,-82.80943185332505,GA
Tai Wan Chinese,Chinese Restaurant,32.808382019274276,-83.66649576721287,GA
China garden,Chinese Restaurant,33.104760459656255,-83.25291449396602,GA
Chen's Wok,Chinese Restaurant,32.85528727,-83.6182201,GA
Hong Kong Express,Chinese Restaurant,32.815670073914596,-83.66241896769576,GA
Hong Kong Express,Chinese Restaurant,32.84997112562376,-83.62571782111439,GA
China Gourmet,Chinese Restaurant,32.908139049090536,-83.68734819880291,GA
China Max,Chinese Restaurant,32.81999358685236,-83.69667657434624,GA
Chon Ngern Thai Restaurant,Thai Restaurant,32.84267363195431,-83.671875,GA
Sang's Thai Isaan Restaurant,Thai Restaurant,32.834873,-83.626166,GA
Sakkio Japan @ the Macon Mall,Japanese Restaurant,32.81761284080081,-83.69269518469993,GA
Shoguns Japanese Steakhouse,Japanese Restaurant,32.8732819333143,-83.66619975378418,GA
Kuroshika Japan,Japanese Restaurant,33.080947,-83.228534,GA
Inaho Steak & Sushi,Japanese Restaurant,33.423327,-83.267712,GA
Shogun,Japanese Restaurant,32.873371,-83.666338,GA
YaBu,Sushi Restaurant,32.835396,-83.629703,GA
Kum O Jung,Korean Restaurant,32.714786529541016,-83.64844512939453,GA
Dragon Express Restuarant,Chinese Restaurant,33.44816466666666,-82.082314,GA
Hunting Island Fish Market,Chinese Restaurant,33.42042548881285,-82.08052233101533,GA
King Buffet,Asian Restaurant,33.004976005953864,-82.395596313604,GA
Hibachi&Grill,Asian Restaurant,33.423163089976285,-82.0196367420757,GA
Happy House Korean Restaurant,Korean Restaurant,33.4298949489299,-82.04349508757346,GA
Guang Hua Chinese Restaurant,Chinese Restaurant,33.42357,-82.01939,GA
Garden Cheng,Chinese Restaurant,33.39976112088712,-82.04810681232865,GA
Almond Express,Chinese Restaurant,33.439951216666664,-82.02400267,GA
Hong Kong,Chinese Restaurant,33.367597668550125,-81.99457908214598,GA
King Wok,Chinese Restaurant,32.730903,-82.71985,GA
Seafood & More,Chinese Restaurant,33.43953901558625,-82.01957287130018,GA
Me-Me & Bo-Bo's,Chinese Restaurant,33.41178981281559,-82.13721556435527,GA
First China Garden,Chinese Restaurant,33.386919,-82.099446,GA
China Express II,Chinese Restaurant,33.41099353333333,-82.02606325,GA
China King,Chinese Restaurant,33.09916666666667,-82.00861111111111,GA
Golden China,Chinese Restaurant,33.09110999,-82.01750808,GA
China Wok,Chinese Restaurant,33.375531450489,-82.07463500956946,GA
Kong Wah Restaurant,Chinese Restaurant,33.424594,-82.018814,GA
"China express wrens, GA",Chinese Restaurant,33.21814178167229,-82.3777202611556,GA
New China Buffet,Chinese Restaurant,33.4090691,-82.02360252,GA
King Buffet Chinese Restaurant,Chinese Restaurant,33.45134,-82.06427,GA
Garden Cheng,Chinese Restaurant,33.39490775278183,-82.0422700369588,GA
China City,Chinese Restaurant,33.42434031951998,-82.05474643179032,GA
Jin's Buffet,Chinese Restaurant,33.08371523988724,-82.01160987058421,GA
Oriental Chinese,Chinese Restaurant,33.38096,-82.09195,GA
Hibachi Sishi,Japanese Restaurant,33.415785763064875,-82.02332518317657,GA
Hibachi Sushi Buffet,Japanese Restaurant,33.41599,-82.0233097,GA
Fuji Sushi And Steakhouse,Japanese Restaurant,33.09087,-82.013726,GA
Golden Hibachi,Japanese Restaurant,33.43984208,-82.01955914497375,GA
Fuji,Japanese Restaurant,33.09111367,-82.01719941,GA
Korean Food Express,Korean Restaurant,33.390714,-82.107828,GA
Golden Garden,Korean Restaurant,33.42065458650185,-82.0682950941586,GA
Golden Garden,Korean Restaurant,33.4206667255523,-82.0785067623733,GA
China Kitchen,Asian Restaurant,33.354847,-81.270186,SC
Panda Garden,Chinese Restaurant,33.33611455570171,-81.78770250268451,SC
No. 1 China,Chinese Restaurant,33.427438748630834,-81.6868010156793,SC
China Town,Chinese Restaurant,32.68830025209766,-80.84800929478622,SC
New China,Chinese Restaurant,33.24501,-81.371491,SC
China Express,Chinese Restaurant,33.2429694944733,-81.37955447768375,SC
New China,Chinese Restaurant,32.74688,-81.64545941666667,GA
Golden Dragon,Chinese Restaurant,33.425454972333505,-81.68536127978463,SC
China Palace Wok,Chinese Restaurant,33.336026,-81.787749,SC
Hong Kong Chinese Restaurant,Chinese Restaurant,33.4014841,-81.42228811666666,SC
Sora’s Kitchen,Asian Restaurant,33.701512,-85.155425,GA
Chopsticks Chinese Cuisine,Chinese Restaurant,33.730066,-85.149434,GA
Chopsticks,Chinese Restaurant,33.706600327237894,-85.16202184554835,GA
Magic Wok,Thai Restaurant,33.74410183874182,-85.28589992526096,GA
Prime Steak and Sushi,Sushi Restaurant,33.715186,-85.136472,GA
Mizu,Asian Restaurant,33.81002995669355,-84.88714786174178,GA
Taste of Thai,Asian Restaurant,33.7258599833185,-84.73627987500706,GA
Evergreen Chinese,Chinese Restaurant,33.59471339148022,-85.04556444144762,GA
China Express,Chinese Restaurant,33.75032360153781,-84.73173760041915,GA
China Garden,Chinese Restaurant,33.724062593338566,-84.73582209971926,GA
Atlantic Buffet,Asian Restaurant,33.729723488993336,-84.76035530318332,GA
Kobe Japanese Steakhouse,Japanese Restaurant,33.58520318771595,-85.05893023861445,GA
Momoya Japanese Steakhouse,Asian Restaurant,33.72332176481542,-84.7589280944041,GA
Wasabi Japanese Cuisine,Japanese Restaurant,33.72633248287678,-84.7619697505373,GA
Chinese Pagoda,Chinese Restaurant,33.72689045735476,-84.7640965913445,GA
King Buffet,Chinese Restaurant,33.72864641119299,-84.75260295216816,GA
Hunan Chinese Restaurant,Chinese Restaurant,33.752295906239446,-84.73210496014315,GA
China East,Chinese Restaurant,33.732857622839425,-84.75858362172701,GA
Sumo Japanese Restaurant,Japanese Restaurant,33.7334028210944,-84.89940658829336,GA
Sakura Sushi & Grill,Sushi Restaurant,33.72398961123138,-84.73588149853184,GA
Daruma,Japanese Restaurant,33.730075123816086,-84.7405140128737,GA
Lin's Garden Chinese & Japanese,Asian Restaurant,33.730704179490985,-84.94104395267388,GA
Hong Kong Chinese,Chinese Restaurant,33.573447918712404,-85.0875670019236,GA
Tokyo Express,Japanese Restaurant,33.56036977232493,-85.07596564899585,GA
Mandarin Express,Asian Restaurant,33.728320418200916,-84.74454574137619,GA
Lucky Buffet,Asian Restaurant,33.58963453609087,-85.05062157629084,GA
Journey,Asian Restaurant,33.7297838,-84.76051926612854,GA
Nama,Asian Restaurant,33.580238,-85.074793,GA
King Buffet(Asia Buffet),Asian Restaurant,33.72977606474971,-84.76077272017653,GA
King Buffet,Asian Restaurant,33.72847257381124,-84.73885857976587,GA
Chop Chop Take-Out,Asian Restaurant,33.5871256677499,-85.0998609050369,GA
China Liu's,Chinese Restaurant,33.73447909633741,-84.66900509225744,GA
China Wok,Chinese Restaurant,33.81865939497808,-84.81350583466431,GA
Hong Kong Dollar Scoop,Chinese Restaurant,33.720272,-84.765434,GA
Dollar Scoop,Chinese Restaurant,33.589653,-85.05038,GA
China Palace,Chinese Restaurant,33.70625160186207,-84.77789666097452,GA
China Star Buffet,Chinese Restaurant,33.74569724414043,-84.69732773904258,GA
Cathy's Asian Fusion,Chinese Restaurant,33.563941667871696,-85.04271240768364,GA
China Wok,Chinese Restaurant,33.73314190297394,-84.89864932841407,GA
China Queen,Chinese Restaurant,33.529179096221924,-84.66162085533142,GA
Fortune Star,Chinese Restaurant,33.72044956313378,-85.02600498672508,GA
New China,Chinese Restaurant,33.585367611600695,-85.05876466038549,GA
China,Chinese Restaurant,33.560758,-85.076833,GA
China,Chinese Restaurant,33.55378812226032,-85.07551332242377,GA
Hot Bowls,Chinese Restaurant,33.57863235473633,-85.09783935546875,Georgia
Grand Buffet,Chinese Restaurant,33.56666691051235,-85.07585380950039,GA
Lee's Chinese Restaurant,Chinese Restaurant,33.58634853322854,-85.09937497904946,GA
Main Moon Chinese,Chinese Restaurant,33.79877070775831,-84.75575009044216,GA
Wings & Chinese,Chinese Restaurant,33.688454031944275,-84.71455693244934,GA
Kong Long,Chinese Restaurant,33.72770315515897,-84.93852750918796,GA
Panda Express,Chinese Restaurant,33.731450829626574,-84.73660374484315,GA
Buffalo Wild Wings,Wings Joint,33.72861700539983,-84.75167737172336,GA
Osaka Japanese Steakhouse,Japanese Restaurant,33.57453515433208,-85.0839907865776,GA
Golden Buddah,Japanese Restaurant,33.72320473194122,-84.75904,GA
Kobe,Japanese Restaurant,33.63722148909814,-85.03777566751198,GA
Hibachi Express,Japanese Restaurant,33.587124,-85.058467,GA
Daruma Japanese Steakhouse,Japanese Restaurant,33.73013,-84.74052,GA
Kegun,Japanese Restaurant,33.75169133337539,-84.74609622368644,GA
Sarku Japan,Japanese Restaurant,33.72829363212867,-84.74452063751407,GA
Wasabi,Japanese Restaurant,33.76005944003291,-84.74910526349467,GA
Yumiko,Sushi Restaurant,33.51751173561027,-84.66963529586792,GA
Douglasville Wasabi Sushi and Hibachi Restaurant,Sushi Restaurant,33.726414,-84.761615,GA
China One,Chinese Restaurant,34.044844,-85.2392052,GA
No. 1 China,Chinese Restaurant,34.044925525914,-85.23932276729222,GA
Chef Chen,Chinese Restaurant,34.01829020949062,-85.25243527434056,Georgia
Hibachi Express,Japanese Restaurant,34.01831187416229,-85.25394649946094,GA
Panda Express,Asian Restaurant,33.88970887067784,-84.74710654294218,GA
Panda Express,Asian Restaurant,34.036514011301676,-84.68341702794909,GA
Hibachi Express,Asian Restaurant,34.01254301107524,-85.03158861252338,GA
MiniStop Chinese,Asian Restaurant,34.030167907525566,-84.65595676086393,GA
Ming Moon,Chinese Restaurant,34.165817187638964,-84.7881694233132,GA
Atami Steak & Sushi,Asian Restaurant,34.0368638532253,-84.77337906165351,GA
Long River Chinese Cuisine,Chinese Restaurant,33.902979486932125,-84.67297390630097,GA
Thai Mango,Thai Restaurant,33.88501852596093,-84.73362196268677,GA
Panda Garden,Chinese Restaurant,33.846341601895254,-84.6984966676049,GA
Hong Kong Star,Chinese Restaurant,34.03777434413475,-84.69129499670315,GA
China Moon,Chinese Restaurant,33.967646958857785,-84.66733553116809,GA
Dragon 168,Chinese Restaurant,33.86394054722198,-84.67397812444341,GA
Pearl china,Asian Restaurant,33.9579405187161,-84.7872173147863,GA
Thai Basil Sushi Zen,Thai Restaurant,34.035996,-84.676657,GA
Volcano Steak & Sushi,Japanese Restaurant,33.9964837,-84.7059591,GA
Fuji Sushi,Sushi Restaurant,33.89410662371814,-84.75908674239653,GA
Okinawa Hibachi & Sushi,Sushi Restaurant,34.18978734730238,-84.79755786133595,GA
Tokyo Japanese Steakhouse,Japanese Restaurant,34.03887040141866,-84.69048458528763,GA
Taki Japanese Steakhouse,Japanese Restaurant,33.887807794840924,-84.7475018219215,GA
Tokyo Japanese Steakhouse,Japanese Restaurant,34.17058357285042,-84.7862343871372,GA
Panda Express,Chinese Restaurant,33.902083,-84.772747,GA
Okinawa Hibachi & Sushi,Sushi Restaurant,33.953534515157216,-84.66084732384137,GA
Dragon Garden Chinese,Chinese Restaurant,34.17674831885671,-84.78765842480448,GA
Hot Wok,Asian Restaurant,33.96853004994156,-84.66534278357426,GA
Teriyaki Buffet,Asian Restaurant,34.191600440669106,-84.78959458072387,GA
House Of China,Asian Restaurant,33.90953687,-84.80536214,GA
Hibachi & Grill Sushi Buffet,Asian Restaurant,34.17436,-84.7874109,GA
Asian Express,Asian Restaurant,33.8910555198623,-84.75687193435715,GA
Atami Grill And Sushi,Japanese Restaurant,33.95482421614082,-84.6567088752982,GA
Pacific Spice Sushi & Hibachi,Sushi Restaurant,34.06408,-84.726505,GA
Hong Kong,Asian Restaurant,34.20111034433581,-84.78819130333551,GA
Buffalo Wild Wings,Wings Joint,33.88804408105489,-84.74586635828018,GA
Panda Garden,Chinese Restaurant,33.91035664309632,-84.82227298508356,GA
House of Lu,Chinese Restaurant,33.93501938333325,-84.7262700321798,GA
Hai Hai Japanese Steakhouse,Japanese Restaurant,33.8887760863649,-84.74304491471926,GA
China Garden,Chinese Restaurant,33.87487412,-84.702091,GA
Mr. Eggroll,Chinese Restaurant,34.18107459283648,-84.8238671947935,GA
Best China,Chinese Restaurant,34.14775200022306,-84.83275931376429,GA
Hong Kong City,Chinese Restaurant,34.07325845716531,-84.67586933615495,GA
OEC Chinese Express,Chinese Restaurant,34.19655804845039,-84.79067802429198,GA
China Panda,Chinese Restaurant,34.0101351,-84.753114,Georgia
Mr Wonton,Chinese Restaurant,33.99561382391287,-84.70546133017507,GA
Imperial Palace,Chinese Restaurant,33.903358463372925,-84.77222397046071,GA
China Garden Buffet,Chinese Restaurant,33.88985307,-84.75399325,GA
Bamboo Garden,Chinese Restaurant,34.07481129619592,-84.65208879448873,GA
China Fun,Chinese Restaurant,33.94163029326664,-84.70272243828282,GA
House Of China,Chinese Restaurant,33.99665057659149,-85.04171133041382,GA
River Thai,Thai Restaurant,34.167272,-84.789599,GA
Sriracha Thai,Thai Restaurant,34.16471,-84.79388,GA
Tokyo,Japanese Restaurant,34.170258456827,-84.78636342370996,GA
Fuji Sushi,Japanese Restaurant,33.90375884281509,-84.7567801479549,GA
Hibachi Restuarant,Japanese Restaurant,34.192032,-84.789802,GA
Yamato Japanese Steakhouse,Japanese Restaurant,33.91040658153269,-84.79924109364109,GA
Kumo,Japanese Restaurant,34.1678905952127,-84.78476816352793,GA
"Kobe Steak, Sushi, & Hibachi",Japanese Restaurant,34.17225579999999,-84.7831108,GA
Tokyo,Japanese Restaurant,34.03918221666667,-84.68988393333333,GA
Kumo Hibachi & Sushi,Japanese Restaurant,34.168335,-84.784965,GA
Fuji Sushi <3,Sushi Restaurant,33.901438477770135,-84.75050772795433,Georgia
Thai Basil,Sushi Restaurant,34.03516075614162,-84.67618593516607,GA
Hot Cafe,Asian Restaurant,33.611082316584834,-84.43631087270174,GA
P.F. Chang's,Asian Restaurant,33.64071556171471,-84.43928128477637,GA
Pei Wei Asian Diner,Asian Restaurant,33.639879881302086,-84.41969644530562,GA
Nikko Japanese Steakhouse & Sushi,Japanese Restaurant,33.48936095221598,-84.58590572815525,GA
One Flew South Restaurant & Sushi Bar,Sushi Restaurant,33.64093541637026,-84.42590997894764,GA
Panda Express,Chinese Restaurant,33.5608154734347,-84.41434590005495,GA
Kiku Japanese Steakhouse,Japanese Restaurant,33.4800805874891,-84.44713856907532,GA
Zab-E-Lee Thai & Sushi,Thai Restaurant,33.623657961513366,-84.47635968325763,GA
Fresh Healthy Cafe,Snack Place,33.64273259262432,-84.43259487705545,GA
City Buffet,Asian Restaurant,33.55924342541802,-84.41572303203415,GA
Panda Express,Asian Restaurant,33.64080788827975,-84.42561706308123,GA
Golden Chopstix,Chinese Restaurant,33.45688714572679,-84.4535611171071,GA
BonChon,Korean Restaurant,33.479774372115266,-84.43947046037103,GA
Asian Chao (Concourse D),Asian Restaurant,33.642086,-84.429565,GA
Asian Chao,Asian Restaurant,33.640686978959806,-84.4447374343872,GA
China Wok,Asian Restaurant,33.566194445576755,-84.53625096979329,GA
Fried Rice King,Asian Restaurant,33.55324314752517,-84.46502445295457,GA
Asian Chao,Asian Restaurant,33.64082017893836,-84.43617852210839,GA
Golden Crown,Chinese Restaurant,33.601457351273204,-84.42755231156598,GA
China 88,Chinese Restaurant,33.611787009869296,-84.60964399106162,GA
China Cafe 7,Chinese Restaurant,33.60624721666667,-84.43482655,GA
Teriyaki Experience,Asian Restaurant,33.640572676766986,-84.4447791650813,GA
Umai Zushi,Japanese Restaurant,33.64099409955469,-84.43256794710261,GA
China One,Chinese Restaurant,33.60667293248994,-84.44485518691707,GA
Asian Chao,Asian Restaurant,33.637930792591774,-84.43914117234618,GA
Bamboo Star,Chinese Restaurant,33.49007105,-84.58349646666667,GA
Dragon China,Chinese Restaurant,33.59711587,-84.49836906,GA
Eureka Chinese,Chinese Restaurant,33.56998167,-84.54545984,GA
China Express,Chinese Restaurant,33.57449330028448,-84.415094298173,GA
China Garden,Chinese Restaurant,33.569132559703206,-84.54413080314555,GA
China King,Chinese Restaurant,33.57096575209896,-84.54089583377191,GA
Dragon House,Chinese Restaurant,33.52899347823966,-84.57532256270952,GA
Great China Chinese Restaurant,Chinese Restaurant,33.54852770207696,-84.41647131461406,GA
China Express,Chinese Restaurant,33.57314487112746,-84.41536615622978,GA
China Cafe 8,Chinese Restaurant,33.463979,-84.448003,GA
Great Wall Kitchen,Chinese Restaurant,33.58975780191211,-84.47011730344317,GA
